[1.0, u'integrity']
[0.35999999999999999, u'13']
[0.35999999999999999, u'2011']
[0.35999999999999999, u'deportation']
[0.35999999999999999, u'entertain']
[0.35999999999999999, u'euros']
[0.35999999999999999, u'lived']
[0.35999999999999999, u'offices']
[0.35999999999999999, u'pursuant']
[0.35999999999999999, u'storing']
[0.34999999999999998, u'360']
[0.34999999999999998, u'appointment']
[0.34999999999999998, u'bailiff']
[0.34999999999999998, u'crucial']
[0.34999999999999998, u'funeral']
[0.34999999999999998, u'knocked']
[0.34999999999999998, u'married']
[0.34999999999999998, u'outgoing']
[0.34999999999999998, u'phrase']
[0.34000000000000002, u'bracket']
[0.34000000000000002, u'consensus']
[0.34000000000000002, u'couple']
[0.34000000000000002, u'croatian']
[0.34000000000000002, u'destruction']
[0.34000000000000002, u'dispatched']
[0.34000000000000002, u'effective']
[0.34000000000000002, u'governor']
[0.34000000000000002, u'pressing']
[0.34000000000000002, u'professional']
[0.34000000000000002, u'quiet']
[0.34000000000000002, u'solicitor']
[0.34000000000000002, u'storage']
[0.34000000000000002, u'villages']
[0.33000000000000002, u'anxiety']
[0.33000000000000002, u'definition']
[0.33000000000000002, u'inflicted']
[0.33000000000000002, u'reasonableness']
[0.33000000000000002, u'reassignment']
[0.32000000000000001, u'2013']
[0.32000000000000001, u'abscond']
[0.32000000000000001, u'achieved']
[0.32000000000000001, u'affording']
[0.32000000000000001, u'categorised']
[0.32000000000000001, u'forenames']
[0.32000000000000001, u'italy']
[0.32000000000000001, u'occupation']
[0.32000000000000001, u'rejonowy']
[0.32000000000000001, u'reuniting']
[0.32000000000000001, u'satisfaction']
[0.32000000000000001, u'stake']
[0.31, u'calls']
[0.31, u'consent']
[0.31, u'discriminatory']
[0.31, u'extending']
[0.31, u'lesbian']
[0.31, u'mental']
[0.31, u'niemietz']
[0.31, u'privileged']
[0.31, u'situation']
[0.31, u'strasbourg']
[0.31, u'tapping']
[0.31, u'wary']
[0.31, u'zaytsev']
[0.29999999999999999, u'ambit']
[0.29999999999999999, u'equitable']
[0.29999999999999999, u'forename']
[0.29999999999999999, u'marry']
[0.29999999999999999, u'psychological']
[0.29999999999999999, u'secrecy']
[0.29999999999999999, u'sex']
[0.29999999999999999, u'shtukaturov']
[0.29999999999999999, u'telephone']
[0.29999999999999999, u'ukrainian']
[0.28999999999999998, u'addressee']
[0.28999999999999998, u'debasing']
[0.28999999999999998, u'declared']
[0.28999999999999998, u'exhaustion']
[0.28999999999999998, u'expelled']
[0.28999999999999998, u'ii']
[0.28999999999999998, u'lawyers']
[0.28999999999999998, u'levs']
[0.28999999999999998, u'obscured']
[0.28999999999999998, u'persons']
[0.28999999999999998, u'publish']
[0.28999999999999998, u'sciacca']
[0.28999999999999998, u'seize']
[0.28000000000000003, u'aid']
[0.28000000000000003, u'amenities']
[0.28000000000000003, u'client']
[0.28000000000000003, u'father']
[0.28000000000000003, u'hague']
[0.28000000000000003, u'houses']
[0.28000000000000003, u'inferiority']
[0.28000000000000003, u'liaison']
[0.28000000000000003, u'requires']
[0.28000000000000003, u'resist']
[0.28000000000000003, u'respective']
[0.28000000000000003, u'reunited']
[0.28000000000000003, u'transsexual']
[0.27000000000000002, u'born']
[0.27000000000000002, u'career']
[0.27000000000000002, u'custody']
[0.27000000000000002, u'enforceable']
[0.27000000000000002, u'image']
[0.27000000000000002, u'inhuman']
[0.27000000000000002, u'partial']
[0.27000000000000002, u'repercussions']
[0.27000000000000002, u'sentenced']
[0.26000000000000001, u'330']
[0.26000000000000001, u'afford']
[0.26000000000000001, u'argument']
[0.26000000000000001, u'danger']
[0.26000000000000001, u'fornicates']
[0.26000000000000001, u'inherit']
[0.26000000000000001, u'korunas']
[0.26000000000000001, u'presuppose']
[0.26000000000000001, u'relates']
[0.26000000000000001, u'specified']
[0.25, u'acting']
[0.25, u'adduced']
[0.25, u'attain']
[0.25, u'bulgarian']
[0.25, u'burial']
[0.25, u'detainee']
[0.25, u'evident']
[0.25, u'inspection']
[0.25, u'merely']
[0.25, u'occasioned']
[0.25, u'paramount']
[0.25, u'quality']
[0.25, u'realised']
[0.25, u'relationship']
[0.25, u'resort']
[0.25, u'slovakia']
[0.23999999999999999, u'affected']
[0.23999999999999999, u'causing']
[0.23999999999999999, u'detainees']
[0.23999999999999999, u'detection']
[0.23999999999999999, u'examined']
[0.23999999999999999, u'filed']
[0.23999999999999999, u'indicate']
[0.23999999999999999, u'letters']
[0.23999999999999999, u'marc']
[0.23999999999999999, u'reacted']
[0.23999999999999999, u'torture']
[0.23999999999999999, u'went']
[0.23999999999999999, u'wireless']
[0.23000000000000001, u'deport']
[0.23000000000000001, u'indispensable']
[0.23000000000000001, u'makes']
[0.23000000000000001, u'p\xe4ivi']
[0.23000000000000001, u'returning']
[0.23000000000000001, u'secure']
[0.23000000000000001, u'\u017eupanijski']
[0.22, u'11']
[0.22, u'1974']
[0.22, u'205']
[0.22, u'31583']
[0.22, u'copied']
[0.22, u'deleterious']
[0.22, u'emphasised']
[0.22, u'ethical']
[0.22, u'figures']
[0.22, u'pettiti']
[0.22, u'pushing']
[0.22, u'reparation']
[0.22, u'settled']
[0.22, u'slovak']
[0.22, u'technology']
[0.22, u'tribunal']
[0.22, u'unnecessary']
[0.22, u'ustavni']
[0.22, u'wykonawczy']
[0.20999999999999999, u'1979']
[0.20999999999999999, u'allows']
[0.20999999999999999, u'arresting']
[0.20999999999999999, u'attributable']
[0.20999999999999999, u'confidential']
[0.20999999999999999, u'confine']
[0.20999999999999999, u'inadmissible']
[0.20999999999999999, u'phone']
[0.20999999999999999, u'prosecution']
[0.20999999999999999, u'zakon']
[0.20000000000000001, u'15']
[0.20000000000000001, u'7510']
[0.20000000000000001, u'adversely']
[0.20000000000000001, u'aims']
[0.20000000000000001, u'appointed']
[0.20000000000000001, u'authorise']
[0.20000000000000001, u'avails']
[0.20000000000000001, u'comments']
[0.20000000000000001, u'compliance']
[0.20000000000000001, u'delays']
[0.20000000000000001, u'departments']
[0.20000000000000001, u'extends']
[0.20000000000000001, u'household']
[0.20000000000000001, u'humiliate']
[0.20000000000000001, u'investigations']
[0.20000000000000001, u'novit']
[0.20000000000000001, u'regulate']
[0.20000000000000001, u'resident']
[0.20000000000000001, u'shall']
[0.20000000000000001, u'unmarried']
[0.20000000000000001, u'wrongful']
[0.20000000000000001, u'zlotys']
[0.19, u'accessible']
[0.19, u'backlund']
[0.19, u'care']
[0.19, u'direction']
[0.19, u'directorate']
[0.19, u'disease']
[0.19, u'hold']
[0.19, u'housing']
[0.19, u'indicates']
[0.19, u'integration']
[0.19, u'jobs']
[0.19, u'lawfully']
[0.19, u'liras']
[0.19, u'placement']
[0.19, u'readers']
[0.19, u'standi']
[0.17999999999999999, u'avenue']
[0.17999999999999999, u'calculated']
[0.17999999999999999, u'careers']
[0.17999999999999999, u'coll']
[0.17999999999999999, u'companies']
[0.17999999999999999, u'degree']
[0.17999999999999999, u'empowered']
[0.17999999999999999, u'explicit']
[0.17999999999999999, u'host']
[0.17999999999999999, u'immigration']
[0.17999999999999999, u'israeli']
[0.17999999999999999, u'k\xe4r\xe4j\xe4oikeus']
[0.17999999999999999, u'meriakri']
[0.17999999999999999, u'realising']
[0.17999999999999999, u'states']
[0.17999999999999999, u'stressed']
[0.17999999999999999, u'support']
[0.17999999999999999, u'time']
[0.17000000000000001, u'42409']
[0.17000000000000001, u'bail']
[0.17000000000000001, u'charged']
[0.17000000000000001, u'commander']
[0.17000000000000001, u'damages']
[0.17000000000000001, u'dissemination']
[0.17000000000000001, u'duty']
[0.17000000000000001, u'g\xf6lc\xfckl\xfc']
[0.17000000000000001, u'hospital']
[0.17000000000000001, u'intercepted']
[0.17000000000000001, u'january']
[0.17000000000000001, u'partition']
[0.17000000000000001, u'pushed']
[0.17000000000000001, u'rise']
[0.17000000000000001, u'scheme']
[0.17000000000000001, u'shops']
[0.16, u'consenting']
[0.16, u'deceased']
[0.16, u'defamation']
[0.16, u'discrimination']
[0.16, u'efficiently']
[0.16, u'enforce']
[0.16, u'inferences']
[0.16, u'karny']
[0.16, u'medication']
[0.16, u'men']
[0.16, u'opened']
[0.16, u'osta']
[0.16, u'owner']
[0.16, u'quantitative']
[0.16, u'recoverable']
[0.16, u'social']
[0.16, u'unsound']
[0.16, u'welfare']
[0.16, u'\u043e\u0442']
[0.14999999999999999, u'abuse']
[0.14999999999999999, u'company']
[0.14999999999999999, u'constancy']
[0.14999999999999999, u'corresponding']
[0.14999999999999999, u'declares']
[0.14999999999999999, u'held']
[0.14999999999999999, u'identical']
[0.14999999999999999, u'intensity']
[0.14999999999999999, u'iv']
[0.14999999999999999, u'master']
[0.14999999999999999, u'obstruct']
[0.14999999999999999, u'offence']
[0.14999999999999999, u'pension']
[0.14999999999999999, u'prerequisite']
[0.14999999999999999, u'reiterates']
[0.14999999999999999, u'room']
[0.14999999999999999, u'slovenian']
[0.14999999999999999, u'succession']
[0.14999999999999999, u'vi']
[0.14999999999999999, u'woman']
[0.14000000000000001, u'arena']
[0.14000000000000001, u'ascertained']
[0.14000000000000001, u'aspect']
[0.14000000000000001, u'disabled']
[0.14000000000000001, u'eissen']
[0.14000000000000001, u'encompass']
[0.14000000000000001, u'fairness']
[0.14000000000000001, u'ill']
[0.14000000000000001, u'levels']
[0.14000000000000001, u'limitation']
[0.14000000000000001, u'mail']
[0.14000000000000001, u'officers']
[0.14000000000000001, u'passport']
[0.14000000000000001, u'police']
[0.14000000000000001, u'repealed']
[0.14000000000000001, u'servicemen']
[0.14000000000000001, u'strip']
[0.14000000000000001, u'swiss']
[0.14000000000000001, u'telecommunications']
[0.14000000000000001, u'unjustifiably']
[0.13, u'313']
[0.13, u'acquitted']
[0.13, u'ashes']
[0.13, u'branches']
[0.13, u'capacity']
[0.13, u'concur']
[0.13, u'croatia']
[0.13, u'curia']
[0.13, u'enjoys']
[0.13, u'facilitate']
[0.13, u'genetic']
[0.13, u'inability']
[0.13, u'incident']
[0.13, u'intervene']
[0.13, u'jura']
[0.13, u'kill']
[0.13, u'kingdom']
[0.13, u'losses']
[0.13, u'necessity']
[0.13, u'pannullo']
[0.13, u'partners']
[0.13, u'preparatory']
[0.13, u'price']
[0.13, u'recall']
[0.13, u'severity']
[0.13, u'substitute']
[0.13, u'tap']
[0.12, u'attracts']
[0.12, u'concerns']
[0.12, u'contesting']
[0.12, u'cutting']
[0.12, u'despite']
[0.12, u'disagreed']
[0.12, u'disturbed']
[0.12, u'grams']
[0.12, u'library']
[0.12, u'literally']
[0.12, u'livestock']
[0.12, u'minority']
[0.12, u'moment']
[0.12, u'photograph']
[0.12, u'poland']
[0.12, u'possession']
[0.12, u'publications']
[0.12, u'purposes']
[0.12, u'rescind']
[0.12, u'senate']
[0.12, u'societies']
[0.12, u'terrorists']
[0.12, u'volokhy']
[0.11, u'36732']
[0.11, u'association']
[0.11, u'believing']
[0.11, u'charge']
[0.11, u'compensated']
[0.11, u'conform']
[0.11, u'cyprus']
[0.11, u'daily']
[0.11, u'detained']
[0.11, u'difference']
[0.11, u'earning']
[0.11, u'expeditiously']
[0.11, u'falls']
[0.11, u'federal']
[0.11, u'ibid']
[0.11, u'intercourse']
[0.11, u'intimate']
[0.11, u'leg']
[0.11, u'moral']
[0.11, u'patient']
[0.11, u'payable']
[0.11, u'pfeifer']
[0.11, u'photos']
[0.11, u'possibly']
[0.11, u'practitioner']
[0.11, u'rate']
[0.11, u'released']
[0.11, u'remedies']
[0.11, u'respects']
[0.11, u'secretary']
[0.11, u'sergey']
[0.11, u'sheep']
[0.11, u's\u0105d']
[0.11, u'vilnius']
[0.11, u'violent']
[0.11, u'wetboek']
[0.11, u'word']
[0.10000000000000001, u'00']
[0.10000000000000001, u'afraid']
[0.10000000000000001, u'authorisation']
[0.10000000000000001, u'bratza']
[0.10000000000000001, u'considers']
[0.10000000000000001, u'consists']
[0.10000000000000001, u'district']
[0.10000000000000001, u'elderly']
[0.10000000000000001, u'enactment']
[0.10000000000000001, u'escape']
[0.10000000000000001, u'estate']
[0.10000000000000001, u'food']
[0.10000000000000001, u'foreseeable']
[0.10000000000000001, u'hearing']
[0.10000000000000001, u'hirvel\xe4']
[0.10000000000000001, u'inappropriate']
[0.10000000000000001, u'intimidation']
[0.10000000000000001, u'locus']
[0.10000000000000001, u'meet']
[0.10000000000000001, u'northern']
[0.10000000000000001, u'observer']
[0.10000000000000001, u'offensive']
[0.10000000000000001, u'percentage']
[0.10000000000000001, u'photographs']
[0.10000000000000001, u'prescribe']
[0.10000000000000001, u'pretty']
[0.10000000000000001, u'republike']
[0.10000000000000001, u'respondent']
[0.10000000000000001, u'serviceman']
[0.10000000000000001, u'slovakian']
[0.089999999999999997, u'acquittal']
[0.089999999999999997, u'adequacy']
[0.089999999999999997, u'airey']
[0.089999999999999997, u'approximately']
[0.089999999999999997, u'arrest']
[0.089999999999999997, u'assaulted']
[0.089999999999999997, u'assessment']
[0.089999999999999997, u'characterisation']
[0.089999999999999997, u'communist']
[0.089999999999999997, u'cremona']
[0.089999999999999997, u'crops']
[0.089999999999999997, u'depriving']
[0.089999999999999997, u'disturbance']
[0.089999999999999997, u'finland']
[0.089999999999999997, u'firmness']
[0.089999999999999997, u'gauged']
[0.089999999999999997, u'governors']
[0.089999999999999997, u'grady']
[0.089999999999999997, u'grounded']
[0.089999999999999997, u'hrvatske']
[0.089999999999999997, u'impair']
[0.089999999999999997, u'innocence']
[0.089999999999999997, u'junior']
[0.089999999999999997, u'lei']
[0.089999999999999997, u'make']
[0.089999999999999997, u'metre']
[0.089999999999999997, u'moldovan']
[0.089999999999999997, u'months']
[0.089999999999999997, u'nationalities']
[0.089999999999999997, u'outstanding']
[0.089999999999999997, u'pp']
[0.089999999999999997, u'press']
[0.089999999999999997, u'prosecute']
[0.089999999999999997, u'psychiatric']
[0.089999999999999997, u'rape']
[0.089999999999999997, u'realistic']
[0.089999999999999997, u'reproduced']
[0.089999999999999997, u'struck']
[0.089999999999999997, u'technical']
[0.089999999999999997, u'trauma']
[0.089999999999999997, u'weighty']
[0.080000000000000002, u'2010']
[0.080000000000000002, u'29']
[0.080000000000000002, u'905']
[0.080000000000000002, u'acknowledgment']
[0.080000000000000002, u'assessed']
[0.080000000000000002, u'awarded']
[0.080000000000000002, u'claims']
[0.080000000000000002, u'commencement']
[0.080000000000000002, u'consequences']
[0.080000000000000002, u'continuous']
[0.080000000000000002, u'death']
[0.080000000000000002, u'debase']
[0.080000000000000002, u'diana']
[0.080000000000000002, u'die']
[0.080000000000000002, u'drugs']
[0.080000000000000002, u'enjoying']
[0.080000000000000002, u'failed']
[0.080000000000000002, u'formal']
[0.080000000000000002, u'generation']
[0.080000000000000002, u'hallitusmuoto']
[0.080000000000000002, u'injured']
[0.080000000000000002, u'injuries']
[0.080000000000000002, u'kru\u0161kovi\u0107']
[0.080000000000000002, u'male']
[0.080000000000000002, u'minister']
[0.080000000000000002, u'mrs']
[0.080000000000000002, u'noise']
[0.080000000000000002, u'opposes']
[0.080000000000000002, u'perceive']
[0.080000000000000002, u'posts']
[0.080000000000000002, u'precedents']
[0.080000000000000002, u'redressed']
[0.080000000000000002, u'residential']
[0.080000000000000002, u'safeguarded']
[0.080000000000000002, u'statutory']
[0.080000000000000002, u'steiner']
[0.080000000000000002, u'tenant']
[0.080000000000000002, u'territory']
[0.080000000000000002, u'vary']
[0.080000000000000002, u'\xfas']
[0.070000000000000007, u'2008']
[0.070000000000000007, u'24']
[0.070000000000000007, u'36']
[0.070000000000000007, u'41']
[0.070000000000000007, u'action']
[0.070000000000000007, u'addition']
[0.070000000000000007, u'annexed']
[0.070000000000000007, u'answers']
[0.070000000000000007, u'attaching']
[0.070000000000000007, u'causes']
[0.070000000000000007, u'cited']
[0.070000000000000007, u'connected']
[0.070000000000000007, u'connors']
[0.070000000000000007, u'conspiracy']
[0.070000000000000007, u'contemplated']
[0.070000000000000007, u'crimes']
[0.070000000000000007, u'died']
[0.070000000000000007, u'embrace']
[0.070000000000000007, u'imposition']
[0.070000000000000007, u'insurance']
[0.070000000000000007, u'leaving']
[0.070000000000000007, u'means']
[0.070000000000000007, u'monitored']
[0.070000000000000007, u'political']
[0.070000000000000007, u'practices']
[0.070000000000000007, u'proportionality']
[0.070000000000000007, u'sanctity']
[0.070000000000000007, u'speaking']
[0.070000000000000007, u'store']
[0.070000000000000007, u'supervise']
[0.070000000000000007, u'suspicion']
[0.070000000000000007, u'tapped']
[0.070000000000000007, u'vice']
[0.070000000000000007, u'waste']
[0.059999999999999998, u'37664']
[0.059999999999999998, u'58']
[0.059999999999999998, u'8819']
[0.059999999999999998, u'aircraft']
[0.059999999999999998, u'alleging']
[0.059999999999999998, u'analysing']
[0.059999999999999998, u'autonomous']
[0.059999999999999998, u'boy']
[0.059999999999999998, u'caregivers']
[0.059999999999999998, u'certainly']
[0.059999999999999998, u'complained']
[0.059999999999999998, u'computer']
[0.059999999999999998, u'conventions']
[0.059999999999999998, u'cypriot']
[0.059999999999999998, u'daughter']
[0.059999999999999998, u'demanded']
[0.059999999999999998, u'demonstrates']
[0.059999999999999998, u'demoralisation']
[0.059999999999999998, u'ekimdzhiev']
[0.059999999999999998, u'facet']
[0.059999999999999998, u'flexible']
[0.059999999999999998, u'guilt']
[0.059999999999999998, u'hindering']
[0.059999999999999998, u'housed']
[0.059999999999999998, u'identification']
[0.059999999999999998, u'illegitimate']
[0.059999999999999998, u'inclusive']
[0.059999999999999998, u'incoming']
[0.059999999999999998, u'innocent']
[0.059999999999999998, u'ireneu']
[0.059999999999999998, u'legislature']
[0.059999999999999998, u'long']
[0.059999999999999998, u'loss']
[0.059999999999999998, u'mentally']
[0.059999999999999998, u'ministry']
[0.059999999999999998, u'morality']
[0.059999999999999998, u'murder']
[0.059999999999999998, u'negative']
[0.059999999999999998, u'okresn\xfd']
[0.059999999999999998, u'opening']
[0.059999999999999998, u'operated']
[0.059999999999999998, u'operating']
[0.059999999999999998, u'opponent']
[0.059999999999999998, u'overall']
[0.059999999999999998, u'owned']
[0.059999999999999998, u'para']
[0.059999999999999998, u'parole']
[0.059999999999999998, u'partially']
[0.059999999999999998, u'presumed']
[0.059999999999999998, u'prosecutor']
[0.059999999999999998, u'reunification']
[0.059999999999999998, u'reunion']
[0.059999999999999998, u'rozakis']
[0.059999999999999998, u'satisfies']
[0.059999999999999998, u'smirnova']
[0.059999999999999998, u'stable']
[0.059999999999999998, u'stricter']
[0.059999999999999998, u'stroke']
[0.059999999999999998, u'telephones']
[0.059999999999999998, u'test']
[0.059999999999999998, u'therapeutic']
[0.059999999999999998, u'threats']
[0.059999999999999998, u'traja']
[0.059999999999999998, u'varies']
[0.059999999999999998, u'vienna']
[0.059999999999999998, u'vital']
[0.050000000000000003, u'03']
[0.050000000000000003, u'1989']
[0.050000000000000003, u'1992']
[0.050000000000000003, u'805']
[0.050000000000000003, u'afforded']
[0.050000000000000003, u'apology']
[0.050000000000000003, u'applicant']
[0.050000000000000003, u'ask']
[0.050000000000000003, u'asylum']
[0.050000000000000003, u'bar']
[0.050000000000000003, u'broadly']
[0.050000000000000003, u'bulgaria']
[0.050000000000000003, u'colour']
[0.050000000000000003, u'complainant']
[0.050000000000000003, u'delivery']
[0.050000000000000003, u'derive']
[0.050000000000000003, u'distinguish']
[0.050000000000000003, u'eyes']
[0.050000000000000003, u'flowing']
[0.050000000000000003, u'gerechtshof']
[0.050000000000000003, u'heterosexual']
[0.050000000000000003, u'hours']
[0.050000000000000003, u'importantly']
[0.050000000000000003, u'include']
[0.050000000000000003, u'ineffectiveness']
[0.050000000000000003, u'instant']
[0.050000000000000003, u'judged']
[0.050000000000000003, u'km']
[0.050000000000000003, u'kontrov\xe1']
